vehicle_id,vehicle_type,capacity,registration_number,driver_id
0f0afc1c-d4b3-4022-be42-02c79e4d1dea,Van,3,55O 4162,48dd83a2-e024-43e1-ab10-6e036d3dc793
75b13dad-7967-4377-b800-ece2c467f445,Truck,4,685-UMY,02ccc4ae-07a3-44b5-aca6-86340a1d2b37
98b53c0b-1f1f-4eba-aa74-f8784e617eba,Sedan,9,559 HSG,10a093fa-5e2e-4c5c-8b5b-3b0d5f38c3d2
a2074105-5d14-4739-98c1-dffcb3628245,Van,3,PZ 4574,e4ed5907-dbb6-4542-97ef-5fdd4b8cc3c9
739b0a4d-f7f0-4800-aa74-4b92d19cc8a8,Sedan,7,856-CPX,e5ec07a7-727a-4e54-8d6b-5702ce252d50
bc8bb066-6607-4c24-a365-25597b5693a8,Sedan,3,03RW538,b43a064b-e61f-48be-82ba-8d7fd1538db5
cfa03b52-568c-4630-beae-cba85af01d6e,Truck,4,C99-36X,bc8334b9-06b1-45ba-802c-6ec6934d0168
b31456f5-0467-4bdc-ae1a-77def535711c,SUV,3,62L Q79,8c841699-5c60-4572-8256-c278e8608ed4
5dbe6ba2-2208-4734-be18-84f1206de6dd,Truck,8,UUP 412,a266aaeb-92f5-4902-bba0-b24dd9bb1eb6
210e51ce-20ae-4304-b875-93e7398c9bdd,SUV,2,M 345289,1fd465c1-6856-4efb-8f15-55840749f783
628c73ed-fc9e-42cb-93a4-461ddeddb06e,SUV,1,W74 4ZS,15e90cbb-0367-43c2-b054-aff2bd96c598
0692af90-6223-4b85-8c8e-b5f4fdb24ea8,Sedan,7,25A•388,7eae79c9-9921-44c2-818b-54e029a6d368
9d75a458-c59c-4fe2-983e-483a1b4a543f,SUV,10,759 LDB,9c43381d-fbbd-4b50-be1f-accc38b6552c
d495e412-91d3-42b6-8c06-39749ac9e9fd,SUV,6,763 LB4,ce96d617-7109-4cd1-8bf8-b19aa3807c2b
95918cf4-da05-4e43-a9eb-a2f212bbb2f4,Sedan,9,QMR 975,b5882845-a8eb-419a-88bf-3c6c726bbf32
c56e2dc6-2240-4099-87bf-c88f142e9e98,Sedan,2,939SES,1632cfa9-8846-46d7-aed9-66473e2f3a1f
4dff121b-a0ac-49d9-ac9b-e1411865128e,Sedan,1,449-IJH,679f21b2-d453-472a-ab7e-26f97fe24385
743f38b8-35d8-46d0-9d00-d9168d29689f,SUV,2,619 2395,67439ae4-ef5c-42dd-ae49-e720ca126351
e38c5226-9bee-4e21-bd7e-bc1da0685532,Truck,5,KAU 795,82276cdc-8d6c-434b-bcbb-cf2f97c72fe2
128f1d46-dc20-47ec-b789-9e8051408ea7,SUV,10,3OLL 17,14437b4b-02c7-425a-9104-59dc0fd7c419
e65c98c8-6b72-40b8-92b8-5087af5bffd4,SUV,1,AAD3624,1d7dc137-6c87-439e-87f9-a271fb25a9fc
a45f099e-4fd4-4497-af79-32c862bf896e,Van,1,KXN 150,c0bb2ae6-1be5-439f-ac6f-76006051f37c
2550aba3-31b0-44f1-8236-f35f535ba8e4,Van,1,91-8839B,6d18a2ce-ae3a-452a-b253-5e32cfe30908
5591ce78-cfcf-47ec-8b8e-7212f9a0337e,Sedan,3,66I 4455,66ab1496-27c0-48c3-81d4-3d187fec3e2d
5dcabc7c-f7f3-4223-842c-6c58ba5c9c33,Truck,2,HLS7225,892b694c-17ac-4953-a680-80d03a81676e
a71e3e2f-de38-4aea-b361-bc864c24e61a,Van,10,25MB1,20059d99-5b32-4a5b-bcfe-cbd69f6de5dd
6e0531a4-98f4-48ca-93b1-ba439cb5bfaf,Van,2,136 TGJ,683814ac-2d15-43e1-8c00-e7371e5ffe13
90d66c77-8ae8-4931-94e7-d02822593dfc,Truck,6,8Y844,664355ce-d147-4e2b-bc53-2c2aaebf329d
2b1565e7-95c7-4c22-bc39-3f44a4dba404,SUV,7,7-1735T,6dfef3fc-dc98-4106-b87d-b8757033e45f
ee1825ea-5f35-4a4b-bef6-e79704cf0f53,Sedan,9,20TA401,cf3f57b1-9715-4c7b-adf9-3400457a5537
20b623d3-b609-4f8a-ab1f-184d8c7e216d,Van,6,98X 7984,c7f71301-4910-4b2b-a633-2c062dce6d9b
0b48bdfe-612f-4310-8c9b-5a7ff5d53870,Van,7,443SNJ,bbdc3d42-4656-494c-9134-fd3e79ca1231
2041aee7-b8ca-4ce2-bd7d-507de5d53b2f,Sedan,4,E58-VBT,86029ebb-d44f-47d7-bd3a-6c309e1e49f1
4edee4da-1738-4d11-bec8-f3a179bcd657,Truck,9,OZ3 3613,f70b24fb-653e-4251-b8c4-d51647509886
ba445885-d088-4d9c-aff9-077261339bc7,Sedan,4,IRR 936,edc0385e-80f3-4c02-a800-802f31b42f37
ea93f400-33e5-4076-b020-33bc4608eb5c,Van,7,ANO-715,8fdfbc78-4dee-4f11-82f1-bdf4b343e11d
6f5b96d3-9a5c-4d80-b9fa-4f1a10170ded,Truck,5,643 RFL,e0f5d199-5396-45ea-bd7d-9061dd05f183
957e9d97-4699-4691-b23a-823aa2dfd042,SUV,3,SJ-7006,7b773674-61f7-41a7-b029-4bfb360e8caa
d047422a-4204-40f4-9212-0e7cc4bf1828,Sedan,1,4PW Y33,091b75c3-0684-4fc5-b7f5-935567441cf0
5f8164f0-91f8-415a-9168-4aef524bb29c,Sedan,3,PIA S92,4533c695-eb3e-4e63-84c6-e60e231aa0b8
371c85f2-fb2e-49bd-8840-a2cf8cfbae6b,SUV,2,6DJ Y07,56b9c213-4091-4cfb-806d-64e0b2c079f5
0bc53c9c-75ee-4ee2-b1be-7ce0b97350e1,Van,2,929-IDF,faddb87f-9a27-4d10-aa53-7396142c255d
ba9b4581-db46-4ff8-908c-2ddc453d81b0,Van,1,F34 6IS,aac044e8-210d-4c73-a1c3-ac1baa1aca51
ed0ad665-aec8-4d91-af96-0cdfefa1d48e,SUV,4,MJK-422,58260262-7eb5-4de8-97de-3d2799fe32df
95f61590-012a-4ecd-a581-bf664a494059,Sedan,4,1NZ R73,ed70b92f-cc8c-414b-b28a-e043784133a3
b7e5e3bf-0c34-4961-852f-cef65baca5e0,Van,2,J19 8OQ,9ef1532d-81e7-494e-b80c-24bb5cc1d508
2aed6861-6ba0-42a7-95d4-194258f9706c,Van,10,L 721404,d18c0d7d-cb9d-4f62-9521-2bbafaf0efa0
9f3ab7a1-960c-4f5b-baf7-beda16617eab,SUV,9,4JQX181,c4326932-de92-4821-8691-740c905d34f2
48b53d02-5f51-486b-afa4-d3e7ea4b3f0d,Sedan,2,524 XYK,c73522c0-8724-4627-923b-382a1d5f0263
6c104dce-2874-4407-96b5-12cc958f521d,Van,9,NU5 8617,b5fae2aa-8e81-4cd9-96a4-34ca9e3e10a8
969eec1f-4564-4364-883a-c75e61985ae1,Truck,5,TUN 5478,dae9165b-5ab1-4017-b7b9-1839203806d3
253ad39c-8bfb-47af-bf02-56cc072e9e10,SUV,1,876-YMCA,14c2fc17-9ee6-4ca8-ab22-ea51520ff913
7b010fca-7aa1-4246-9970-281352f8bc76,SUV,6,403 JKP,cd5d9071-39b8-4fe1-9c8d-6a6167439c8e
5feda0fa-b044-46d3-a67b-7ec2695aa459,SUV,6,ME 99217,1b7e317a-300b-4dba-9365-373f9e218509
1f388a5e-ad9a-4f58-99c2-d21c1cd0abed,Truck,4,BT4 6568,efa072d5-73a1-4099-be76-e0c2fd4cecef
48fc2977-2c71-43f9-aa66-67bec7bfe710,Van,9,719 MEP,2afd3ccc-3e0f-4dd9-9ed2-4b10c90e47b0
a232478f-451b-40cd-99dd-76a8dc432574,Truck,7,07-O290,2be2c6cb-0e01-4fbf-880a-68a6266d41fe
e11dd91f-4c09-40c0-a183-562140d4d59f,Sedan,5,QR5 0152,4630cb07-1f2d-4b7c-8a82-94771004fb0d
9cb700c4-6dc2-42bc-8d38-fdca1d72161f,Truck,3,7-39193N,030099da-8d19-4a94-9ae0-010c20ee2bd0
bf9d229b-b3fd-4eb2-8842-0857390156bd,SUV,9,095-EFO,5c582e40-1e23-4ac6-8e42-466a96bc95cb
9dc423f0-5572-4ab9-8b9e-54041b408182,Van,10,JI 55542,c76588fd-978c-4115-aa8a-ce631ffedc29
64437a9b-26e0-4f89-98d0-6adf2640891a,Truck,4,072-NSX,116cc9ca-b56b-4b3a-8569-e4f6b822db38
a26fd45c-3cbf-4769-9239-aea35ff6074b,Truck,1,32-15288,cd239b94-e403-4cc5-9ad3-f70165a58c22
df3b103f-681c-4c79-8e95-07a71eec3807,SUV,6,05KZ3,d098550d-acc5-4cea-bfc0-2b36f9c39a2b
301df46f-0b10-4cd2-8784-c40536a09bb3,Truck,4,ZOJ 094,0af52df5-eca3-4c16-92b3-473e403d4430
d9f2df8c-1121-4ffe-be4f-4ee0da856d05,SUV,8,KBP 108,1a8df6a3-9f2a-4a54-b9e8-1312f7137cb2
7018fbf7-757c-46f5-a9f1-91350f4376b1,Sedan,9,JGV 0214,d4c8c67f-6233-4afb-a972-2e5c17be80ac
f97534f6-a5a8-450d-a557-76249933037b,Truck,7,393 LDT,20d6e747-994a-4f8f-9e07-5aaf54f13a46
000df31b-6737-4dd1-8a2f-ec44fb00143e,Sedan,5,262 XAE,9341abb0-6cf3-4ee2-8dd6-f2e8619dae57
3a375901-15c0-4652-ac74-c85586208b1f,SUV,8,001 3HW,76616721-f172-43c5-b8c9-9b1d0b3a9d10
a52b786c-c311-4d01-bb28-1264d7c14b65,Truck,6,2-32458,f3ee300c-7d68-4ddb-94d3-41f9fc8b5469
b0e28182-200c-4835-9500-aee312d94ec8,SUV,9,548V1,52713503-e375-42a0-9844-fcedf19ebbb8
e9bdf9ee-b4a0-4333-9f25-cd240f4326c7,SUV,9,1-2960E,7a2faf5c-d6fc-456e-a1b2-2f41f4a3f7a0
7da93455-1c57-4045-b78f-95e91f40cc99,Sedan,6,523-845,f1580f81-4482-458e-ba80-c16bbaf10e10
445d1f8f-4518-45a8-a15d-70c078f2e140,Sedan,10,106NV,93d5f027-01be-494b-82b1-6503b963ff9e
c4dfe075-c745-4c65-a155-62eb9bef98c7,Truck,9,07-SB92,d251f7cf-d9ad-4c6f-a0de-cad93b28f003
57b73ac3-3942-4bf0-b82c-c720d67a6770,Truck,10,FP 45040,7436adce-7b4a-4717-8615-5cf8d1ea04bc
97423721-bd76-472d-a4af-c3c69e617cc3,Sedan,6,Q17 9HY,20d39aeb-d423-4c37-856d-76baabd47d94
64cc8578-0dcf-44cd-9141-62876f457c92,Sedan,6,6DW 094,500b336a-0eb9-45fb-b03f-b4cc23c5f4f3
f7524e81-7a72-45e2-8b4e-ea24cf4a4593,SUV,3,7BT 995,08de82f1-8117-4bb9-8c02-62f9c96976ef
5ecb3941-a522-4978-84aa-e22725dcdbdf,Truck,5,26RH7,d557a845-7cf3-47cf-81b6-495a700b483a
c9b58db9-b7e8-4e2d-8416-86a5d4d7e4e0,Van,4,NTI-534,22cb76f9-b735-4769-bdad-dcbce75ec2e7
93b08ed7-b5a3-49cc-9737-fce93cac229a,Sedan,5,6EP C52,dcd85047-842d-42fa-b8ce-9399ba0ce020
2e38b75d-41ae-4ab8-a469-1f85b7ed1c68,Van,5,1674,dcddd9ed-4a0e-4384-b697-003a5b0d5edb
9aa113d3-61ab-4eb7-8c4a-6f0a4cb3c06c,Van,10,VV 84198,fa22c65e-d708-4c12-9809-85be6f3db7d5
f8056d44-4921-42fd-972a-627336cb77dc,Truck,5,2-9719R,c8a45d81-4c2c-488e-a50d-e2565739db8c
ea8b5f73-8ce2-4c8c-b96a-fb61d8d8e075,SUV,7,KJK 167,d51697c7-bb47-4233-8286-844588219994
c4dca793-3e95-4cd1-8a3c-d01af16f7137,Van,3,310CQZ,738353a5-590e-436a-9441-5ee45ff6d3eb
e2db59be-034c-4c4a-8981-01c87af79976,SUV,5,XTI-8588,c3c4fb11-7ef1-4ca0-b933-5a4b3416609e
0391a592-0675-4077-9f3e-1908d056c0f5,Sedan,10,I72 5XR,ce72f146-ce04-4e5f-9dde-cbd065264ac2
9b06b764-fbc4-4e7c-8846-7c2e7e55a4f7,SUV,4,OX 3584,41d246c0-4b85-4d2c-9abe-28c475ecd7de
b9c26f91-118c-4864-adb3-17e5b254346a,Sedan,6,9PK7940,dd5e1143-fe3a-4b96-8c74-03e523ae71c1
cd2a534f-aa74-4017-827a-ee6ee1752186,Truck,1,328 5480,e629248b-979a-408c-96c1-721fde5952dc
911577bc-2e3b-42d6-b5f0-baf406cfe42a,Sedan,4,XWK8205,59bd427d-89ef-4472-9512-dc985299c7ad
caea6b43-12dd-4a83-9a3c-38c4baf0a6b8,SUV,1,AG 3171,2ecf8027-32f9-4b43-99c1-2e2088e656fd
ce3b9543-d2cb-48ec-aca0-9330d13136b3,Truck,9,5WU V35,76a50920-416a-4684-9406-1824d29e2d70
529ab033-4f1d-4422-ae1f-aff9c4882a3c,Van,1,1YR 917,0db76d57-0eb4-48c3-9edf-0a5716683c03
b274f72e-37de-487a-bea3-6b27760ec582,Sedan,9,232 5OP,dd2d0638-c519-4bce-94ff-5759d82af5af
e910bd52-70e5-4c8a-b20a-e6875d2176cc,SUV,9,456T,7d7b3a38-c3d3-4004-a482-f639b50b6942
fe3c79cf-6ca0-4241-afa3-c2ac2d62d6f5,Van,2,B19 8ZK,3171687e-31a5-4680-a5ba-d46ccefa9dba
ac1570a8-923d-446d-8bd5-50a223c3979f,Truck,8,550 LF4,cab5f848-ea2e-4cee-b23b-546997f33111
2912782c-98d0-451d-8187-ea98723069ae,SUV,3,MHK 521,41cf8acf-21ea-43f1-93a3-394a4a076043
c3e47604-2582-4d51-a4f7-f99768656922,SUV,5,54W 1781,88858ad8-b27e-476a-9858-b8ad02a5fba8
0454795e-618d-4085-a839-3b1c4d1ce2ea,SUV,6,679Q,8ed2c2af-359d-4568-b279-f38187349a4e
3506884d-3c78-4037-b37c-01751f3b33fe,Sedan,6,XSC7631,fad3559d-19a9-4c0b-aae8-140638bc1346
b5cbfd67-aef6-43f5-b2dd-fd9184775702,Sedan,9,O 357326,5cc24896-3b14-4172-b705-e34b71fca69f
0d090254-1fb2-4899-bed8-cda8f79a954e,Truck,1,946213,ed7a14f6-4cec-4c99-9d93-5bde26577083
68952515-4f82-4430-947c-4add7a7aa8d8,SUV,1,U32 7ON,1a5d388b-32fc-469f-b00c-45e86c26c9be
e17e2ded-5bbc-4316-9726-255f615317a1,Sedan,6,577HMB,00f76528-2cd8-43a8-be25-ba0c08734885
b24833bb-82a4-4743-9329-0d110427d78d,Truck,6,844 GKN,7aff965e-d73b-4e97-88c2-bc4d7d7e1c6c
3b6d2fa3-212c-406d-83bb-3f8dca3571c7,SUV,1,HCM 777,616a6d6c-71e3-4d1d-997a-00bdfe43d8ab
754e06a4-5f41-4770-a847-8bd66b9015d2,Van,1,8BSY 95,b7ef67ed-b6cb-416b-9813-018cf4ce55a4
944947d3-6431-4cd2-b4a3-dad0e6d5c43f,Van,3,603-IMC,83b7dd19-61a5-4d33-9688-f1e0a3ea5ae4
74b4a55f-e540-48e0-b566-0e46770b72f6,SUV,8,40JQ3,dd5a3ad8-4941-40fe-8ed8-1f88a2aece7f
7c16ed30-0d4a-4880-939a-dd5680aee375,Van,8,953KTB,98dbe0ae-d95d-4dac-9d94-76c1a299b07b
52b7bc48-a2fb-439a-b48d-c21c36e37d23,Van,7,1944,e38fab3b-a29c-471a-bb2f-3e81c1acc87e
cec8dab8-16b4-47e8-979e-dbc0b9127e33,SUV,5,42-Z835,e5b689e2-cf63-4beb-8813-595866255ef3
35427e98-674f-42ca-b539-f1cf9598e448,Sedan,3,607-JQH,4925f8c8-f757-464f-913e-790f6ef514d4
d3b99c85-14e3-4bee-8d0c-3fc560cdb2fd,SUV,1,66HE5,ff264b53-ee61-4217-a29f-8b82f7699b42
12707ec3-be0d-45a7-94f4-a5f5efd37e8f,SUV,3,30-0736S,bd91c4df-00ac-444f-94e9-b36f256526d8
341cd8ba-a0f2-41c4-8e58-e9dfaf9a3f56,Truck,3,709-AGJ,6bb501f2-5ea7-45bf-9451-2915231fa188
93d36217-ad47-4611-b6d0-ff8f9f9519cf,Van,3,196 1HV,71c7838f-1aa4-4002-bd5b-e0ffea36f7d9
eafa89e0-0ef3-4980-9feb-15878b5b5314,Truck,6,MKY-7723,d691fab9-ddce-4b5c-a6c3-006f6e769e6b
1d0ba6ee-9583-41b0-a36e-263d1b3b5ce2,Sedan,3,73VS894,e15292de-3fda-480c-b63c-d847c9996746
da89a057-968d-4ab7-b2cf-a4707d039701,Sedan,10,537 NRJ,ae6bca62-59ef-4db0-ac6a-b22796b6405e
723e46e0-078b-449c-92b1-b7319cbb2b94,SUV,2,570-UUU,e3174a9e-95af-42c3-865b-e8884c885d65
8d3170b1-5ebd-4931-930a-25a97a8e45c1,Truck,4,21UL548,bde6e182-21c4-47c4-b3d4-063436acb323
7325087a-c2b4-40f2-9762-9546731994e1,SUV,9,506TYU,47c49e28-5361-4802-98cf-b4f3e95b5d22
c4329e76-0912-42c7-a70a-1c3a8604a72d,Truck,8,RCA 987,b1805a3c-99c2-42e2-8875-4d02574c0e4f
8b9fcc38-fd73-400e-9f16-4f2b4655f86f,Sedan,2,0U 1K5GPW,53764a97-6a5c-4e25-b370-217fa642a997
c8d8ad64-cd98-4af6-9ae2-cb400d785345,Truck,9,579 EXO,bcacd9bd-f90e-427b-89de-734ea5ced6c4
1bbf88a4-b86b-4576-9c80-a9304a445804,SUV,1,GID 351,766de996-7a52-4fc8-99a0-1c9676df8da7
6999ff2c-6d7a-4251-8319-63c715d548db,Van,10,888 WGD,c63c0803-1b49-48dc-b5b0-b96a672a8bb1
db4e9928-3c2f-4a70-8814-8b8f427bb9da,Sedan,6,15-U306,17cb6d9c-bda2-411f-be05-bc61f96593f0
5aefa380-21d5-419c-b1a5-86aa2a22f5a8,SUV,8,127-LLW,b2f9aa0e-82d4-4e7a-867f-5df08afbcdf8
fb0d9172-ad58-4e37-a82e-abc530b331cd,SUV,9,PGH-821,754e357e-692d-4c8f-b896-65e5bdd8c8af
ed219387-4d2e-4db2-8c9e-ab2bb43a2ab8,SUV,8,4-00365B,1357a83a-e8d8-40ab-9cc1-74fbed7e17da
ca8b7323-a0f6-4a0b-9801-6c347f316124,SUV,7,012-473,0f2e15e9-016f-405b-a438-49d3c76dfa6a
24251bef-3607-4c12-819d-63c535b7ebc2,Van,4,45GY048,823041d1-5772-435f-addd-079111c24195
bf717cda-eec8-40df-abe9-0bb2baf595e6,Van,3,RF 85983,51f902dd-80e6-4a14-9787-e8c895631f57
891633e5-4261-42f1-8707-c88f31211dd2,SUV,4,ZJC 621,89e4f69b-fc05-46c8-885a-3d4333a0ffe6
b0cb3d6f-5414-4d08-b09d-b72245361f3c,Sedan,5,039 2149,d9759631-de38-4d01-8875-8b7d4f48ef0b
f22743e6-8ed9-4f19-8bf2-7b126b8bc4e2,Sedan,10,3831 YN,2bd68d0e-0126-4ae7-8ae4-bbea81bac69f
0ba5fc5f-f0eb-4e0e-9e8a-34fdc419fd3b,SUV,1,491 0TN,872c3321-8551-4245-ae7f-02a705efb5b0
5cc820dd-83b8-4b90-a3c9-f31680d2379a,Truck,5,051 HIS,db3d9a2a-51af-4283-9ba9-90d2344a1bf0
c02300cf-61b4-4dad-a96b-e5ac421d178c,Truck,10,HRU 744,a29aa1e0-8de8-4112-a9e5-5f17bff1429f
f902941d-cf30-4e90-b66f-1c70dc68ccd9,Van,8,4-30797,6099ee31-998e-4007-88ef-e9ec78f99961
d45b1e5d-e28a-4e88-ae0f-2eec32a64825,Truck,1,13S•579,5c12c98f-1461-45ce-abea-14b40d899e12
a191e4ea-eb08-4e2d-aede-a9095fe0a1f5,SUV,10,291-IGZ,647d4502-fa98-4501-a4e1-e9c7145f3e25
41780346-876f-4433-b6de-00a226c8eb99,SUV,6,ZSU-9862,464e7153-465a-4c5b-adc6-c8eb79f5dc44
65ace0be-e15f-4a7f-8b4b-63f665f37132,Sedan,4,954 UZZ,b0d99cd0-ba40-49c1-87a6-ba4ac91dc370
e0478bc5-a517-4319-a265-9858829b354b,Truck,9,2R921,4912918c-bbfa-4b26-a6f9-110c164dc430
2f8f4831-6b6b-4150-84ac-12ee18708c64,SUV,6,LQW 224,8211eae3-3ce1-44ce-8b65-0e1581f57f04
320a1eae-8021-40e1-b973-66e55806cf77,Truck,8,168 0VB,2348470c-6934-49b3-a1dd-a62b26472808
347659b7-aed9-41b6-9344-b4e2bb7c5c79,SUV,5,WKP-6513,eb5c6bad-aa46-4358-abdb-cc597ee71430
e0202b46-4aff-4fb4-a7a0-7777ba2c6ddf,Van,5,78ED2,8d49b4e1-54f6-4038-b929-8ef5be64f2fd
b3dca0ac-3d0f-414b-876c-b43f45d28a26,SUV,7,2-Q8531,1938f8c1-525e-4b3c-add0-f084dea09678
485d406e-0697-4aa5-92ac-af2457e83741,SUV,2,LH 0091,346bac01-7aa8-4f1a-9568-301bdc9bcac3
16694dec-d86f-43ca-9c16-2546c26cf4bc,SUV,8,30Q IY3,93877e10-a850-42e3-acc0-6f78809b6ccb
6330f62a-c21c-433f-84c2-444e1233aa62,SUV,9,041-426,d23ede59-04d7-40ca-bd89-ed2378af6005
c6ff6f4d-e924-46e6-8ad0-c92fd349f2d8,Truck,7,HYF-4861,d9abe669-09d9-4003-a0f0-c133481f43bc
a9658a1c-82ee-4e8f-bc9c-5ad359779ce5,Truck,6,MMX 325,882fa8a3-db3f-4c51-b20b-73f05b9b45c8
04185bac-772d-4aa4-8161-049251253a76,Van,1,557 AGK,860dc6dd-fbe8-4016-8704-e9bb12c17eaa
f3a792c7-3399-471e-a6ca-74f343b66e8c,Truck,5,YCL 002,2729a76a-2ab0-4557-9f28-f9bf369c7d82
90a5133d-9503-491f-8afd-331aa9de09d6,SUV,2,1TG 438,44f93f8b-d65a-4c90-950e-cc9b69c3d38e
82cc426b-f981-454d-ace2-bee8da4408eb,Truck,7,818 OXF,930e6a81-cc3a-4d8a-9313-6f101c98b72b
64410c3c-7c82-41ed-91b3-35d40228c579,Truck,4,1UGC923,f0e4cd05-6ca6-4af5-b773-04f9fa2b820f
191d416e-44e1-4c48-97ed-f8f40b68452d,Sedan,3,JCX 999,3e96e35c-b589-4bd9-9223-c941c9246918
63fe9fc7-efc6-479f-9f6a-792610eeac31,Sedan,9,676 VKF,fff88488-3090-4c05-97c6-b70ff1fba618
3c9f4464-1cb4-4e30-9f5d-5a98a0d76483,Truck,2,588J,e81962c6-1d70-40d3-b19c-bb6496a2d0fa
c4d21205-ad75-4b93-849f-bec1f1456675,Truck,2,886 EVG,0dc8ed74-a17c-47b1-8610-cd0086f36331
5be4ee4f-74d5-4081-b6df-b176f8657635,Van,2,9NB 525,e5a4484c-3df2-4657-a340-1bab19573339
3e77a4a6-67d0-4c70-b309-abedd500d6ab,Sedan,2,MHR K32,96bdd097-2618-49f0-b1a9-a79d8e9e6993
fdbb2e8e-ad53-4983-891f-5bb590603f09,Sedan,1,SHK-9539,44b47537-5ac5-47d2-b710-5434d3d1df7f
e1feeb0e-80f2-49bb-847c-4dd5db036d8d,Truck,3,R67-59P,edad9298-3c43-4e33-919b-08e2ade7c8b2
c5cb067e-2a9c-4c79-8c0d-288a9ed95331,Truck,4,R 599005,49fdd3d3-86eb-449c-9798-5c027e6126d5
ff9f4201-07f1-45e3-94f4-9e6df8a4a92e,Sedan,3,704 OJI,ada9e0ee-c809-411d-bc22-340853ca4c79
ff7bbfe2-13e8-4713-a243-57554bed8722,Truck,10,4-R5888,7849fb32-e303-4577-8859-f270c25d7dfc
0cb3fd45-46b1-4803-8953-a7a302e2e51d,Van,6,8RD31,0a3d0a82-64d2-49cb-bf14-cbc051029a5d
7b336391-c57a-4ea8-abc4-e7a1f0b60b6d,Van,5,924 VY3,916b81a2-3d4a-468a-ae67-c5654f9e8ef0
d723f572-611b-44b0-8ac9-6be5c65afe0c,SUV,2,190FJG,767fd55c-d116-46dd-af69-8bc25c098a23
4cc044f3-f92a-4f09-b587-b8d52b2ec369,Truck,3,DXK9455,f51b5f99-057d-45e6-be09-575b3da88c53
eadd8722-5ea3-4c66-8e81-cb58b7a45b4c,SUV,1,87A•279,02beb630-1f98-43c2-8266-495baa21e35e
2c608f7c-d199-485c-bb9a-a618c1e0cfd6,Sedan,4,ZML 463,2c9fa3cf-6916-47e7-b36a-29a4f7c3cb43
864ba4dd-00d5-4de5-a5ad-066ecf100242,Truck,8,421LYC,02931842-fd6c-47e7-94de-bf71ed5d5650
a3842c6a-582a-4d7f-9739-df9cd5fc2bd8,SUV,2,0X313,88708f6a-62da-4cb2-86bc-1ee0c57e6164
6130992e-48a9-472c-becd-eb1bc6b0bba9,Sedan,6,XZO 522,9d7728e4-dc61-4bdb-994e-1ca96ac68260
86120069-1de0-4cc3-9139-38ee3710ab36,Truck,7,964K0,fbef7aaf-190e-4f65-8737-986891bddaaf
31c25c7f-bafa-455c-aa6e-dcb84f108a32,Sedan,5,MVT 998,7c411b6d-1f51-4153-909f-25fe38af5e43
d43022b1-0852-4b3b-ab9b-a7b993ebc2d7,SUV,3,OL-5861,9ca71bb3-82e1-4eba-9804-a771841bf31a
4d3c93d0-e11b-4bcd-a665-0b028ae7c4e1,Sedan,7,57P C90,f253a189-c6e8-4e27-a94e-7e7062ae2381
cb900f3e-6f0f-4e0e-b779-e7c1e9a9aba1,Truck,8,3UC5257,b493a9ed-fcfd-4ce1-9346-f228cfce73be
e9316c2b-89cc-4bae-a819-e2fda004b3ab,Truck,5,OCT-163,79a69be3-10d8-446b-8aa5-3415de4d841d
731e671e-a5da-44ac-aefa-316d29698a05,Sedan,8,UFK 301,4ae2efd2-eb4c-42d6-9b10-5faf32f50062
94f47a86-22e9-4fb4-9fd8-1e669987cced,Sedan,7,LRM 150,f2400863-5392-4abd-b803-066d58afbbd5
05a1417a-a016-4338-bdbc-9441ba8276fb,Van,5,C 079069,98fc325d-7060-460e-86fa-9bcce9cfdec6
5f9e9aa0-5feb-4b59-856f-5a917ebf7624,Truck,1,12Z U39,68e95c5a-b06a-4a8f-9576-cc91bcff21cc
8d171413-ee2a-4870-ba9a-16881a26a410,Sedan,2,WYJ 388,a490a333-6215-4c6c-a447-858bffc51c81
3fb0ffd8-8856-4bfc-b633-320a0f919e54,Van,1,39-Q254,c500e117-a141-4d77-95bd-e39ab9f8d082
545f981d-84db-4f3a-84d3-4badf92d5872,Truck,2,024 0YL,6cd07eb4-d751-4ce7-8d20-5bc5dd65adf7
a7823b4f-0573-49bb-9034-fd2f95926248,Sedan,1,9W WA538,12a70228-0f1c-4351-b3ba-3ebc0ac752d1
3d87fc71-d365-4d9a-8c2a-f505b1d2c692,Van,3,346 5LH,d771f9fb-009e-4193-9f3a-8c843b94f827
0835c63c-6947-4c8a-9171-bf4cc9b86b0d,Truck,6,VVD-493,b1bb1ab2-4976-48fd-8e7b-6efdc5a1d7e7
07873975-d79a-4ec3-ba26-0fc2a32e0a43,Van,10,KTG-697,e069e1ee-6296-4328-ba77-6de3c97bb921
bf51c144-36b5-430e-aa27-b11f3eeb1d75,Truck,3,SJY 697,a3f1716c-e227-4bf3-82a7-f7ea4cb036d8
272da55a-a8d3-4cbe-9a96-f6ade8c8e8a4,SUV,8,3301,6d2bb70e-8f3c-4adf-a686-b09b0da70bcd
a83e1a97-c29b-418c-8401-3da7307c5ad4,SUV,5,016 EGX,93b55bf5-8622-455e-b0e2-3d10281c9e78
c0aaf34e-a324-4d9a-988a-7c37bbbb045a,Truck,1,LXC-063,c70df15d-33ff-4c4f-8fe7-88d9de70cc1a
cde46f6a-0d3c-495a-a0c3-310f21ee3c3c,Sedan,4,9281,12342658-7c1a-4f8c-ad89-0044f1538d14
fcc985f6-9014-4d73-b450-0f40ed6055a1,SUV,7,9E 28497,c4c3643a-a417-4252-8412-48d5697eee88
